ano,id_municipio,tipo_ligacao_rede_geral,grupo_idade,cor_raca,moradores
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",80 a 84 anos,Parda,4
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",80 a 84 anos,Indígena,2
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,85 a 89 anos,Amarela,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",85 a 89 anos,Preta,3
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,90 a 94 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",90 a 94 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",90 a 94 anos,Preta,3
2022,2913606,Não possui ligação com a rede geral - Outra,95 a 99 anos,Preta,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",95 a 99 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",95 a 99 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",95 a 99 anos,Preta,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",95 a 99 anos,Parda,
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",100 anos ou mais,Branca,
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",100 anos ou mais,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",100 anos ou mais,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",100 anos ou mais,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",100 anos ou mais,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",100 anos ou mais,Preta,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",100 anos ou mais,Branca,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,0 a 4 anos,Parda,12
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,0 a 4 anos,Parda,4908
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",0 a 4 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",0 a 4 anos,Preta,1
2022,2913606,Não possui ligação com a rede geral - Outra,5 a 9 anos,Branca,20
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,5 a 9 anos,Branca,109
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,5 a 9 anos,Indígena,106
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",5 a 9 anos,Indígena,87
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",10 a 14 anos,Amarela,1
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,15 a 19 anos,Parda,8
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",15 a 19 anos,Indígena,117
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,15 a 19 anos,Parda,452
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",15 a 19 anos,Branca,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",15 a 19 anos,Branca,3
2022,2913606,Não possui ligação com a rede geral,20 a 24 anos,Parda,952
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,20 a 24 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",20 a 24 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral,25 a 29 anos,Parda,872
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",25 a 29 anos,Parda,194
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",25 a 29 anos,Parda,126
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,30 a 34 anos,Parda,11
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,30 a 34 anos,Branca,99
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",30 a 34 anos,Preta,8
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",30 a 34 anos,Preta,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",30 a 34 anos,Preta,49
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",30 a 34 anos,Indígena,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,35 a 39 anos,Amarela,17
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,35 a 39 anos,Branca,108
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",35 a 39 anos,Branca,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",35 a 39 anos,Branca,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",35 a 39 anos,Parda,16
2022,2913606,Não possui ligação com a rede geral - Outra,40 a 44 anos,Parda,54
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",40 a 44 anos,Parda,207
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,40 a 44 anos,Branca,2
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,45 a 49 anos,Preta,2504
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",45 a 49 anos,Branca,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",45 a 49 anos,Branca,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",45 a 49 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Outra,50 a 54 anos,Branca,16
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,50 a 54 anos,Amarela,2
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",50 a 54 anos,Preta,61
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",50 a 54 anos,Preta,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",50 a 54 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",50 a 54 anos,Preta,48
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",50 a 54 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral,55 a 59 anos,Parda,893
2022,2913606,Não possui ligação com a rede geral - Outra,55 a 59 anos,Preta,9
2022,2913606,Não possui ligação com a rede geral - Outra,55 a 59 anos,Parda,42
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,55 a 59 anos,Branca,4
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",55 a 59 anos,Preta,68
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",55 a 59 anos,Indígena,2
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",55 a 59 anos,Indígena,39
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",55 a 59 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",55 a 59 anos,Parda,1
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,60 a 64 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,60 a 64 anos,Parda,23
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",60 a 64 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",60 a 64 anos,Parda,126
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,65 a 69 anos,Preta,1232
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,65 a 69 anos,Amarela,9
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",65 a 69 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",65 a 69 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",70 a 74 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",70 a 74 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",75 a 79 anos,Branca,13
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",75 a 79 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",75 a 79 anos,Parda,30
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",75 a 79 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",75 a 79 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",80 a 84 anos,Preta,7
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",80 a 84 anos,Indígena,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",80 a 84 anos,Preta,12
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",80 a 84 anos,Branca,
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,85 a 89 anos,Preta,19
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",85 a 89 anos,Parda,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",85 a 89 anos,Preta,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",85 a 89 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,90 a 94 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",90 a 94 anos,Parda,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",90 a 94 anos,Preta,
2022,2913606,Não possui ligação com a rede geral - Outra,95 a 99 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,95 a 99 anos,Preta,1
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",95 a 99 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",95 a 99 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",95 a 99 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",95 a 99 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",95 a 99 anos,Parda,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,100 anos ou mais,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",100 anos ou mais,Parda,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",100 anos ou mais,Parda,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,0 a 4 anos,Preta,1413
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",0 a 4 anos,Branca,39
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",0 a 4 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",0 a 4 anos,Amarela,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,5 a 9 anos,Indígena,286
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",5 a 9 anos,Branca,27
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,10 a 14 anos,Parda,19
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,10 a 14 anos,Indígena,1
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,10 a 14 anos,Branca,1682
2022,2913606,Não possui ligação com a rede geral,15 a 19 anos,Indígena,317
2022,2913606,Não possui ligação com a rede geral,15 a 19 anos,Amarela,3
2022,2913606,Não possui ligação com a rede geral - Outra,15 a 19 anos,Branca,7
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,15 a 19 anos,Preta,1
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,15 a 19 anos,Preta,9
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,15 a 19 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,15 a 19 anos,Indígena,95
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",15 a 19 anos,Branca,24
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",15 a 19 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",15 a 19 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",15 a 19 anos,Branca,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",15 a 19 anos,Parda,152
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",15 a 19 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",20 a 24 anos,Parda,12
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",20 a 24 anos,Parda,145
